index,Pais,SKU,Fibra,Espesor,Ancho,Largo,Espesor_Corte,Ancho_Corte,Espesor_Verde,Ancho_Verde,Largo_Verde,M3,PRICE,FECHA PEDIDO,Prod_Aserrio,Prod_Baño,Prod_Secado,Prod_Clasificado,Prod_Cepillado,CVar_Total,CVar_Baño,CVar_Secado,CVar_Clasificado,CVar_Cepillado,Hrs_Baño,Hrs_Secado,Hrs_Clasificado,Hrs_Cepillado,Dias Restantes
1117,Rema,L_Grado_B_26.0_134.4_4270,L,25,129,4.25,26,134.4,26,134.4,4270,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
1118,Rema,L_Grado_B_26.0_134.4_4500,L,25,129,4.5,26,134.4,26,134.4,4500,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
1119,Rema,L_Grado_B_26.0_134.4_4900,L,25,129,4.87,26,134.4,26,134.4,4900,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
1120,Rema,L_Grado_B_39.6_134.4_2400,L,38,129,2.1,39.6,134.4,39.6,134.4,2400,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1121,Rema,L_Grado_B_39.6_134.4_2400,L,38,129,2.4,39.6,134.4,39.6,134.4,2400,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1122,Rema,L_Grado_B_39.6_134.4_2700,L,38,129,2.7,39.6,134.4,39.6,134.4,2700,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1123,Rema,L_Grado_B_39.6_134.4_3000,L,38,129,3,39.6,134.4,39.6,134.4,3000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1124,Rema,L_Grado_B_39.6_134.4_3300,L,38,129,3.2,39.6,134.4,39.6,134.4,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1125,Rema,L_Grado_B_39.6_134.4_3300,L,38,129,3.3,39.6,134.4,39.6,134.4,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1126,Rema,L_Grado_B_39.6_134.4_3600,L,38,129,3.6,39.6,134.4,39.6,134.4,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1127,Rema,L_Grado_B_39.6_134.4_4000,L,38,129,3.96,39.6,134.4,39.6,134.4,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1128,Rema,L_Grado_B_39.6_134.4_4000,L,38,129,4,39.6,134.4,39.6,134.4,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1129,Rema,L_Grado_B_39.6_134.4_4270,L,38,129,4.25,39.6,134.4,39.6,134.4,4270,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1130,Rema,L_Grado_B_39.6_134.4_4500,L,38,129,4.5,39.6,134.4,39.6,134.4,4500,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1131,Rema,L_Grado_B_39.6_134.4_4900,L,38,129,4.87,39.6,134.4,39.6,134.4,4900,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1132,Rema,L_Grado_B_53.1_134.4_2400,L,51,129,2.1,53.1,134.4,53.1,134.4,2400,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1133,Rema,L_Grado_B_53.1_134.4_2400,L,51,129,2.4,53.1,134.4,53.1,134.4,2400,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1134,Rema,L_Grado_B_53.1_134.4_2700,L,51,129,2.7,53.1,134.4,53.1,134.4,2700,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1135,Rema,L_Grado_B_53.1_134.4_3000,L,51,129,3,53.1,134.4,53.1,134.4,3000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1136,Rema,L_Grado_B_53.1_134.4_3300,L,51,129,3.2,53.1,134.4,53.1,134.4,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1137,Rema,L_Grado_B_53.1_134.4_3300,L,51,129,3.3,53.1,134.4,53.1,134.4,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1138,Rema,L_Grado_B_53.1_134.4_3600,L,51,129,3.6,53.1,134.4,53.1,134.4,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1139,Rema,L_Grado_B_53.1_134.4_4000,L,51,129,3.96,53.1,134.4,53.1,134.4,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1140,Rema,L_Grado_B_53.1_134.4_4000,L,51,129,4,53.1,134.4,53.1,134.4,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1141,Rema,L_Grado_B_53.1_134.4_4270,L,51,129,4.25,53.1,134.4,53.1,134.4,4270,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1142,Rema,L_Grado_B_53.1_134.4_4500,L,51,129,4.5,53.1,134.4,53.1,134.4,4500,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1143,Rema,L_Grado_B_53.1_134.4_4900,L,51,129,4.87,53.1,134.4,53.1,134.4,4900,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1144,Rema,L_Grado_B_39.6_101.0_3600,L,38,97,3.6,39.6,101,39.6,101,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1145,Rema,L_Grado_B_39.6_101.0_4000,L,38,97,3.96,39.6,101,39.6,101,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1146,Rema,L_Grado_B_39.6_101.0_4000,L,38,97,4,39.6,101,39.6,101,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1147,Rema,L_Grado_B_39.6_101.0_4270,L,38,97,4.25,39.6,101,39.6,101,4270,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1148,Rema,L_Grado_B_39.6_101.0_4500,L,38,97,4.5,39.6,101,39.6,101,4500,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1149,Rema,L_Grado_B_39.6_101.0_4900,L,38,97,4.87,39.6,101,39.6,101,4900,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1150,Rema,L_Grado_B_26.0_80.0_3300,L,25,76,3.35,26,80,26,79.2,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
1151,Rema,L_Grado_B_26.0_105.0_2400,L,25,101,2.44,26,105,26,105.2,2400,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
1152,Rema,L_Grado_B_26.0_105.0_3000,L,25,101,3.039,26,105,26,105.2,3000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
1153,Rema,L_Grado_B_26.0_105.0_3300,L,25,101,3.2,26,105,26,105.2,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
1154,Rema,L_Grado_B_26.0_105.0_3300,L,25,101,3.35,26,105,26,105.2,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
1155,Rema,L_Grado_B_26.0_132.0_2400,L,25,126,2.44,26,132,26,131.2,2400,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
1156,Rema,L_Grado_B_26.0_132.0_3300,L,25,126,3.2,26,132,26,131.2,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
1157,Rema,L_Grado_B_26.0_132.0_3300,L,25,126,3.35,26,132,26,131.2,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
1158,Rema,L_Grado_B_39.6_136.5_3300,L,38,131,3.35,39.6,136.5,39.6,136.5,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1159,Rema,L_Grado_B_39.6_131.2_4000,L,38,126,4,39.6,131.2,39.6,131.2,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1160,Rema,L_Grado_B_39.6_131.2_3300,L,38,126,3.3,39.6,131.2,39.6,131.2,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.3703703704,0.02,0,-16
1161,Rema,L_Grado_B_26.0_80.0_3300,L,25,76,3.3,26,80,26,79.2,3300,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
1162,Rema,L_Grado_B_26.0_80.0_3600,L,25,76,3.6,26,80,26,79.2,3600,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
1163,Rema,L_Grado_B_26.0_80.0_4000,L,25,76,3.96,26,80,26,79.2,4000,10000,400,1/30/2023,1.08,0,1,1,0,14.2,0,9.3,4.9,0,0,0.4,0.02,0,-16
